Week,Property Country,Platform Type Name,Net Orders,Net Gross Booking Value USD,Booking value per order,Net Order Percent Change by Platform,Net Gross Booking Value USD Percent Change by Platform,Booking value per order Percent Change by Platform
2017-W45,Malta,Desktop,65,33143.4714,502.76398290816326,0.048387096774193505,0.3361972828222277,0.09715004402074534
2017-W45,Malta,Mobile App,9,2167.9874999999997,292.7154214285714,8.0,5.146287881536988,-0.17014593143852486
2017-W45,Malta,Mobile Web,23,10997.082,468.70518125,0.5333333333333334,2.6153395507373305,1.2639369997837577
2017-W45,Martinique,Desktop,17,5673.6747,282.869019047619,1.125,1.2238978541291008,-0.0928575965183811
2017-W45,Martinique,Mobile App,1,994.74,994.74,0.0,3.200050667117041,3.200050667117041
2017-W45,Martinique,Mobile Web,3,1350.0177,450.00590000000005,2.0,8.84895332532782,2.28298444177594
2017-W45,Mauritius,Desktop,35,55290.3626,1528.5142136666668,0.5217391304347827,1.373693210282926,0.801160324933293
2017-W45,Mauritius,Mobile App,5,8324.8878,1664.97756,0.6666666666666667,1.086405833934995,0.2518435003609969
2017-W45,Mauritius,Mobile Web,9,9214.761,1055.53168125,0.5,0.8469079073559751,0.7042937730801355
2017-W45,Mexico,Desktop,2373,1164327.3916,717.6639015401125,0.392605633802817,0.14921096249887422,0.04900316789370329
2017-W45,Mexico,Mobile App,821,245203.4376,864.8178848900111,1.115979381443299,0.9560266594431692,0.296137016844118
2017-W45,Mexico,Mobile Web,646,254694.0478,796.9279410768049,0.46818181818181825,0.030770759263250014,0.1663551108317114
2017-W45,Moldova,Desktop,3,613.1149,204.37163333333334,-0.25,-0.5328435535577163,-0.3771247380769551
2017-W45,Moldova,Mobile App,2,498.27639999999997,249.13819999999998,1.0,-0.21453297888171186,-0.6072664894408559
2017-W45,Moldova,Mobile Web,1,297.4652,297.4652,0.0,-0.7662135525550544,-0.7662135525550544
2017-W45,Monaco,Desktop,15,10243.902900000001,626.0926846153847,0.0714285714285714,0.4017456222469922,0.19478859410702687
2017-W45,Monaco,Mobile App,4,1477.2923999999998,369.32309999999995,1.0,4.196699957189356,1.598349978594678
2017-W45,Monaco,Mobile Web,1,782.0771,782.0771,-0.75,-0.529118812263307,1.2315460136090914
2017-W45,Mongolia,Desktop,6,6151.2131,835.25062,5.0,21.785865844018353,2.0940089806762106
2017-W45,Mongolia,Mobile App,2,372.9577,186.47885,0.0,-0.43902503224843814,-0.43902503224843814
2017-W45,Montenegro,Desktop,5,432.0261,90.0815125,1.5,-0.5413434766739474,-0.8087315866370002
2017-W45,Montenegro,Mobile App,6,383.51390000000004,49.82809166666667,5.0,1.1716135381465347,-0.7178528380761692
2017-W45,Montenegro,Mobile Web,3,444.57879999999994,140.67964999999998,0.5,-0.5372669805407636,-0.7071514916097279
2017-W45,Morocco,Desktop,211,61102.3766,378.7679059446588,0.3439490445859872,0.2408951307633671,0.024007783946603745
2017-W45,Morocco,Mobile App,58,15319.8493,405.4711144987469,2.625,0.9893039967146557,-0.2165896000906602
2017-W45,Morocco,Mobile Web,56,25624.5981,442.53538999999995,1.0,1.4794934787089207,-0.10913550238446168
2017-W45,Mozambique,Desktop,22,15044.097099999999,602.7247088888889,0.46666666666666656,0.1642486362440596,-0.31107970183456934
2017-W45,Mozambique,Mobile App,5,1140.8593,257.278575,1.5,1.2891684698683399,0.03247438463736385
2017-W45,Mozambique,Mobile Web,2,198.09,99.045,1.0,1.4374307862679956,0.2187153931339978
2017-W45,Myanmar,Desktop,124,36792.0019,290.0087687616157,2.1,1.3963229483993382,-0.21227354439501578
2017-W45,Myanmar,Mobile App,25,9655.1591,351.23101555555553,2.5714285714285716,2.253806764807231,-0.015594317746570496
2017-W45,Myanmar,Mobile Web,15,3796.338,276.3145592592593,0.36363636363636354,0.15466638343968953,-0.05578425148033006
2017-W45,Namibia,Desktop,13,4602.1698,316.556225,0.18181818181818188,0.8077640009927014,0.35845171520333396
2017-W45,Namibia,Mobile App,8,1528.4221,110.517125,1.6666666666666665,1.0042251507998952,-0.5652355428796224
2017-W45,Nepal,Desktop,34,4548.4339,155.93011666666666,0.09677419354838701,-0.2737547635138863,-0.2210910418493539
2017-W45,Nepal,Mobile App,13,2024.3252,174.85133000000002,1.1666666666666665,-0.40305547572344746,-0.7305057578544296
2017-W45,Nepal,Mobile Web,6,768.711,136.5022,0.0,-0.34019632633575503,-0.31378360301035524
2017-W45,Netherlands,Desktop,1878,683347.5613,361.10595365406226,0.5821398483572031,0.4899133523195114,-0.011976054870791564
2017-W45,Netherlands,Mobile App,338,94570.21889999999,348.24515727526165,1.0609756097560976,0.9615284512903801,0.026168674275562687
2017-W45,Netherlands,Mobile Web,405,147910.1797,471.83426996309146,1.1542553191489362,1.2337606204175224,0.27310952387229515
2017-W45,New Caledonia,Desktop,11,7310.7825,730.9097074074075,4.5,0.4562823231188817,-0.7088106815670139
2017-W45,New Caledonia,Mobile App,1,522.6494,522.6494,0.0,4.166750859808039,4.166750859808039
2017-W45,New Caledonia,Mobile Web,3,452.29609999999997,163.317925,0.5,-0.6179804463087708,-0.7241159460880708
2017-W45,New Zealand,Desktop,1228,308896.9192,249.6197951555821,0.24417426545086118,0.07689930166065273,-0.1243891715492984
2017-W45,New Zealand,Mobile App,303,54767.1418,204.56763692627626,0.8035714285714286,0.8059112799867152,-0.11555502589566358
2017-W45,New Zealand,Mobile Web,207,46514.939,235.84227661400197,0.1694915254237288,-0.016896200129431715,-0.08673634775763461
2017-W45,Nicaragua,Desktop,82,22971.1681,380.0515930483406,1.1578947368421053,1.7017480197058799,0.9903113435008235
2017-W45,Nicaragua,Mobile App,16,3064.84,160.78266666666664,1.2857142857142856,0.8609220576011252,-0.11474176266868807
2017-W45,Nicaragua,Mobile Web,18,3826.9173,203.7908111111111,1.0,2.875449947234209,0.9190970847509088
2017-W45,Nigeria,Desktop,43,27257.490899999997,603.9789263888889,0.16216216216216206,0.013045774249336617,-0.12723273714426997
2017-W45,Nigeria,Mobile App,14,2641.2909,216.672556,1.7999999999999998,0.23283850035389442,-0.46663634945971944
2017-W45,Nigeria,Mobile Web,6,2900.2994,483.3832333333333,-0.1428571428571429,0.1007318845730778,0.2229383356523893
2017-W45,Norfolk Island,Mobile Web,1,1300.836,1300.836,,,
2017-W45,Northern Mariana Islands,Desktop,36,21696.2625,917.4627383201057,1.4,0.9033728778769909,0.03931737685283809
2017-W45,Northern Mariana Islands,Mobile App,10,4034.8097,394.8008214285714,0.0,-0.28584009706519187,-0.2890520835387934
2017-W45,Northern Mariana Islands,Mobile Web,11,6121.2059,602.2750433333334,1.2000000000000002,1.5241408570846202,0.3619480978959826
2017-W45,Norway,Desktop,3793,810296.327,259.53467390024184,0.44056209646790734,0.17209185805810123,-0.3365758537955075
2017-W45,Norway,Mobile App,707,121407.5825,266.380008784423,0.9369863013698629,0.48847061354766663,-0.14954515761621356
2017-W45,Norway,Mobile Web,964,183890.1461,285.8793690591358,1.0209643605870022,0.5507141674806013,-0.1285261444994824
2017-W45,Oman,Desktop,48,29761.4113,738.6570220679013,0.7142857142857142,0.1930066133927355,0.025876908340735527
2017-W45,Oman,Mobile App,18,3748.6849,220.9524714285714,1.25,-0.3440480515653416,-0.650842543686879
2017-W45,Oman,Mobile Web,7,3781.4687,482.54184166666664,0.0,1.3180952633164074,2.1895794183986776
2017-W45,Pakistan,Desktop,10,10425.598800000002,918.1078595238096,9.0,11.423258817921832,0.09402747798356703
2017-W45,Pakistan,Mobile Web,1,240.44,240.44,0.0,-0.4381721855975893,-0.4381721855975893
2017-W45,Palau,Desktop,11,7027.4953,656.40391875,1.75,2.426009933802277,0.2800272360049776
2017-W45,Panama,Desktop,262,67917.041,242.50421585018535,0.1293103448275863,0.11766072962251117,-0.08254380709969922
2017-W45,Panama,Mobile App,87,19031.122,240.53221109243697,2.0,1.5780188771922639,-0.4099883501440482
2017-W45,Panama,Mobile Web,47,8620.015800000001,237.61749567901234,0.20512820512820507,-0.19669646032026522,-0.3376337214128883
2017-W45,Papua New Guinea,Desktop,6,3761.1186000000002,700.4663400000001,0.0,1.1150959439351356,1.2816702003037879
2017-W45,Paraguay,Desktop,20,9796.115399999999,656.3505516666667,0.33333333333333326,0.6356090878219065,0.1963193150529028
2017-W45,Paraguay,Mobile App,2,414.46389999999997,207.23194999999998,1.0,0.9381963150018704,-0.030901842499064802
2017-W45,Paraguay,Mobile Web,3,1186.8446,395.6148666666666,-0.25,0.17048127181995687,0.5136779410264256
2017-W45,Peru,Desktop,410,96984.63070000001,204.28621027675553,0.4385964912280702,0.037931731734307306,-0.46305032106986166
2017-W45,Peru,Mobile App,92,18596.3985,174.29392352941176,0.6727272727272726,0.739896208564288,-0.1511879741150326
2017-W45,Peru,Mobile Web,59,9801.0107,159.68439429590018,1.0344827586206895,0.22134001551764326,-0.5602391473293071
2017-W45,Philippines,Desktop,1246,353917.4626,315.0837411290611,0.5382716049382716,0.5170268396334159,-0.04221626897711617
2017-W45,Philippines,Mobile App,503,108173.3565,275.968872093777,1.49009900990099,1.4476992544580596,-0.07927265038782028
2017-W45,Philippines,Mobile Web,285,65195.6518,220.94252470481547,0.7701863354037266,0.8378469330593548,-0.0885449820497709
2017-W45,Poland,Desktop,726,185516.2171,240.01450287366345,0.49690721649484537,0.35071493513555074,-0.03929189534825339
2017-W45,Poland,Mobile App,106,26828.0089,333.1723662852957,0.8596491228070176,0.7154438942993289,0.0718522322155204
2017-W45,Poland,Mobile Web,147,36516.7851,202.73506546620047,1.4500000000000002,1.0733359720162214,-0.3296443872145812
2017-W45,Portugal,Desktop,720,252235.49120000002,304.3707541370348,0.7349397590361446,0.8642429425556255,-0.02481097886607586
2017-W45,Portugal,Mobile App,147,29819.353,276.95942633928576,1.7735849056603774,1.640750424391173,0.20965177972312166
2017-W45,Portugal,Mobile Web,125,35057.5542,241.6211989279348,0.5822784810126582,0.3023398729026723,-0.28952717809111606
2017-W45,Puerto Rico,Desktop,764,354330.81,599.7874198312713,0.44150943396226405,0.47581587884639687,0.23858600263452234
2017-W45,Puerto Rico,Mobile App,160,54595.5671,491.5789883807369,1.191780821917808,1.1545506826431229,-0.0842901027330526
2017-W45,Puerto Rico,Mobile Web,249,92578.8023,553.8572498327514,0.6824324324324325,0.587269023908819,-0.0176314062062769
2017-W45,Qatar,Desktop,60,35630.0355,454.919259,0.05263157894736836,-0.23192416981783137,-0.29491754745301046
2017-W45,Qatar,Mobile App,19,7993.6297,542.0346292592592,0.5833333333333333,0.6513070233688121,0.4459224728876674
2017-W45,Qatar,Mobile Web,4,1513.1452000000002,378.28630000000004,-0.6363636363636364,-0.5441259959424176,0.2445792071525721
2017-W45,Republic of the Congo,Desktop,2,2068.5812,1034.2906,-0.6,-0.6851088372452134,-0.19408761572385225
2017-W45,Reunion,Desktop,4,1780.7971,445.199275,3.0,12.245050948307922,2.3112627370769805
2017-W45,Reunion,Mobile App,1,175.83,175.83,0.0,-0.35600766505805925,-0.35600766505805925
2017-W45,Reunion,Mobile Web,1,2350.5928,2350.5928,-0.6666666666666667,6.0139898284005096,20.04196948520153
2017-W45,Romania,Desktop,119,25756.9208,224.5274663732149,0.8888888888888888,0.5515091850987532,-0.10778324442758447
2017-W45,Romania,Mobile App,29,4357.5575,157.4252587121212,1.4166666666666665,1.7440574701011884,0.21312160189676832
2017-W45,Romania,Mobile Web,8,1426.7677,147.38378333333335,0.33333333333333326,0.31701504170826666,-0.1837213883358637
2017-W45,Russia,Desktop,197,98531.0092,550.36379611881,0.06486486486486487,0.10504578171912748,0.17996711703417212
2017-W45,Russia,Mobile App,44,14569.3387,395.50173472222224,1.0952380952380953,1.47863833114774,0.5098944287835121
2017-W45,Russia,Mobile Web,29,10676.3885,358.1805258333333,1.4166666666666665,2.3308932318781084,0.4927497274588808
2017-W45,Rwanda,Desktop,9,5119.0505,595.8501,2.0,1.9624738304854357,0.21241183131434282
2017-W45,Rwanda,Mobile App,2,900.68,450.34,0.0,1.199504654789517,1.199504654789517
2017-W45,Rwanda,Mobile Web,4,760.1,190.025,3.0,2.2317231832026927,-0.19206920419932683
2017-W45,Samoa,Desktop,6,2911.5836,499.22407999999996,0.0,-0.13438596786441837,-0.1829187852755385
2017-W45,Samoa,Mobile App,2,150.0386,75.0193,1.0,-0.4068392030602386,-0.7034196015301193
2017-W45,San Marino,Desktop,1,103.4053,103.4053,0.0,-0.2244082853551188,-0.2244082853551188
2017-W45,San Marino,Mobile App,1,106.5,106.5,0.0,0.15322268892548885,0.15322268892548885
2017-W45,Saudi Arabia,Desktop,101,79436.3343,767.1486145672714,-0.047169811320754707,-0.015235757097866065,-0.1332497572672624
2017-W45,Saudi Arabia,Mobile App,51,16584.8882,612.9302278273809,1.4285714285714284,0.545061757424433,0.266918342706705
2017-W45,Saudi Arabia,Mobile Web,15,9010.2132,793.3885185185185,0.36363636363636354,-0.4761469050253091,-0.4679321291458073
2017-W45,Senegal,Desktop,12,6068.1992,555.8304722222223,1.4,4.139573808819213,1.6937242632572374
2017-W45,Senegal,Mobile Web,4,1286.7131,316.49716666666666,1.0,2.900667232546154,0.9189205848768707
2017-W45,Serbia,Desktop,26,7289.3431,358.8883294871795,0.7333333333333334,0.6485794195550223,0.07111268113113511
2017-W45,Serbia,Mobile App,5,434.7392,139.7470375,0.25,-0.5670901471651244,-0.4433640266326584
2017-W45,Serbia,Mobile Web,2,454.6088,227.3044,-0.5,-0.4144321770116912,0.46736625766336504
2017-W45,Seychelles,Desktop,20,24005.5329,1304.5139533333333,4.0,3.152835646506298,-0.0973027644360237
2017-W45,Seychelles,Mobile App,3,4697.7825,1565.9275,-0.25,1.6867453080294799,2.6134402201208484
2017-W45,Seychelles,Mobile Web,3,2084.4552,694.8184,2.0,0.040640623049848834,-0.653119792316717
2017-W45,Sierra Leone,Desktop,2,1907.9679,953.98395,0.0,-0.7725902383790226,-0.7725902383790226
2017-W45,Singapore,Desktop,845,416611.2107,482.7508271282858,0.1449864498644986,0.05002067931850829,-0.14656044694599113
2017-W45,Singapore,Mobile App,269,87447.6833,382.359096881894,0.5549132947976878,0.3098162268514779,-0.21040588223864687
2017-W45,Singapore,Mobile Web,151,60663.7823,416.13369368326124,0.26890756302521,0.16936950912383186,-0.2430292930492276
2017-W45,Sint Maarten,Desktop,47,40373.792499999996,693.1645459183674,-0.04081632653061229,-0.2106841512684151,-0.4882426372708798
2017-W45,Sint Maarten,Mobile App,11,6701.14,638.8142857142857,4.5,9.6636431629032,1.0331130494877092
2017-W45,Sint Maarten,Mobile Web,17,11029.3366,1027.7437416666667,1.4285714285714284,1.4459305074446807,0.5421071591569813
2017-W45,Slovakia,Desktop,59,12034.6683,202.05273535714286,0.6857142857142857,0.8073878620835693,-0.09482406891173012
2017-W45,Slovakia,Mobile App,15,3444.8155,254.04053,1.1428571428571428,2.3259965996742578,0.716946980967812
2017-W45,Slovakia,Mobile Web,12,3295.5633000000003,218.55670357142859,1.4,3.1625437371308447,0.3802675822661521
2017-W45,Slovenia,Desktop,38,13189.6193,333.2366109649123,0.3571428571428572,0.5306835534910137,0.0509606702905141
2017-W45,Slovenia,Mobile App,9,1029.9375,119.21358888888888,1.25,0.7658627388752899,-0.055991542197880384
2017-W45,Slovenia,Mobile Web,3,744.4023,211.47469999999998,2.0,-0.2923331127188945,-0.7989613375889548
2017-W45,Solomon Islands,Desktop,2,1086.6004,543.3002,1.0,0.5921150917392612,-0.20394245413036938
2017-W45,South Africa,Desktop,416,169855.1469,399.6639335205036,0.5407407407407407,0.32583393584746956,-0.11136806168243818
2017-W45,South Africa,Mobile App,80,17080.8536,232.85961751282053,0.9512195121951219,0.5647942551834766,-0.21001245432016524
2017-W45,South Africa,Mobile Web,87,37389.3318,486.520231340703,0.10126582278481022,0.12932126011453016,0.05958569368612765
2017-W45,South Korea,Desktop,3736,869277.0841,443.02766615867193,0.5131632239773187,0.37694180936450405,0.10795908606740356
2017-W45,South Korea,Mobile App,2390,410710.4546,298.1576030457597,1.1377459749552772,0.919151857552648,-0.24099400443032237
2017-W45,South Korea,Mobile Web,1279,221335.3634,256.05009611067646,1.321234119782214,0.7449805704673531,-0.17622344523213473
2017-W45,Spain & Canary Islands,Desktop,3215,1276407.9697999998,351.05318468034466,0.4884259259259258,0.5231291403656801,0.036769574129369875
2017-W45,Spain & Canary Islands,Mobile App,672,174777.2161,288.3489856257886,1.0363636363636362,1.081207974592473,-0.04439100603117552
2017-W45,Spain & Canary Islands,Mobile Web,810,327873.5522,366.51283427151344,1.2131147540983607,1.634969685893052,-0.05401785309176588
2017-W45,Sri Lanka,Desktop,115,31210.3586,324.77316042857143,1.5555555555555554,0.446159089378217,-0.22527836488009834
2017-W45,Sri Lanka,Mobile App,32,7134.6154,208.25838068181818,4.333333333333333,11.899581604331601,1.259221409236217
2017-W45,Sri Lanka,Mobile Web,29,11025.283300000001,500.48116162464987,1.6363636363636362,3.688673807499951,0.911481528101387
2017-W45,St. Barthelemy,Desktop,3,7675.7210000000005,2310.2755,2.0,3.317830543179875,0.2996014468295758
2017-W45,St. Kitts and Nevis,Desktop,12,7779.49,722.5307142857143,11.0,5.7624217663421415,-0.3719308811841844
2017-W45,St. Kitts and Nevis,Mobile App,1,4410.56,4410.56,-0.6666666666666667,2.5715060772675384,10.308838234917054
2017-W45,St. Kitts and Nevis,Mobile Web,7,4658.965,665.5664285714286,1.3333333333333335,0.4147152442861728,-0.39369346673449745
2017-W45,St. Lucia,Desktop,27,43866.5975,1280.2829102564103,-0.18181818181818177,-0.10639567611075507,-0.36566374090554354
2017-W45,St. Lucia,Mobile App,6,3394.0976,745.8950666666667,2.0,2.0089517730496453,0.32250898345153667
2017-W45,St. Lucia,Mobile Web,4,13023.3322,3255.83305,-0.4285714285714286,-0.15810760034838955,0.7529953429994354
2017-W45,St. Martin,Desktop,24,26673.2408,771.7096179894179,0.09090909090909083,0.08821014729972254,-0.19622092834796545
2017-W45,St. Martin,Mobile Web,2,2757.8549,1378.92745,-0.7142857142857143,-0.5707803547442667,0.6664346748314578
2017-W45,St. Vincent and the Grenadines,Desktop,4,1467.6,366.9,0.33333333333333326,0.09813311384638412,-0.1764001646152119
2017-W45,St. Vincent and the Grenadines,Mobile App,2,1250.8684,625.4342,,,
2017-W45,St. Vincent and the Grenadines,Mobile Web,1,192.0,192.0,0.0,-0.8299896187410943,-0.8299896187410943
2017-W45,State of Palestine,Desktop,1,179.0,179.0,,,
2017-W45,Suriname,Desktop,6,2173.792,382.42775,1.0,3.4811214182642747,1.3650448361162644
2017-W45,Suriname,Mobile App,1,82.02,82.02,0.0,0.21673342234089898,0.21673342234089898
2017-W45,Svalbard,Desktop,6,2823.1934,443.8220666666667,0.5,-0.05662300185187297,-0.23461024548049303
2017-W45,Svalbard,Mobile Web,2,1901.4326999999998,950.7163499999999,1.0,0.3498693388139329,-0.32506533059303355
2017-W45,Swaziland,Desktop,5,1322.7746,309.85615,0.25,0.6312562492816562,0.46464894028359316
2017-W45,Swaziland,Mobile App,1,34.1878,34.1878,,,
2017-W45,Sweden,Desktop,1297,440254.99549999996,392.3206175434003,0.5588942307692308,0.5223300932260151,-0.018278128246830394
2017-W45,Sweden,Mobile App,237,64943.0267,291.2395315865235,1.2788461538461537,1.126183046713928,-0.13168506287192927
2017-W45,Sweden,Mobile Web,202,59079.890199999994,314.19189367304335,0.8878504672897196,0.5956616881416308,-0.23530776702497425
2017-W45,Switzerland,Desktop,883,388072.413,434.47253767773486,0.29282576866764276,0.15497448683264237,-0.1798652520038102
2017-W45,Switzerland,Mobile App,187,60178.8393,366.18276314778916,1.3974358974358974,0.8040450473880332,-0.19036677811952984
2017-W45,Switzerland,Mobile Web,130,38708.4022,307.74652560770977,0.1607142857142858,-0.2749792955526812,-0.4376062970264686
